lat_ms
2.378808
3.027589
3.074754
3.136077
3.163034
3.189503
3.216136
3.241589
3.266460
3.292860
3.318173
3.343634
3.368861
3.394332
3.419416
3.445674
3.823139
3.860909
3.890961
3.918623
3.945276
3.971161
3.996534
4.032230
4.058669
4.127247
4.165596
4.190998
4.216417
4.241747
4.266775
4.292272
4.317785
4.351195
4.377730
4.403137
4.428241
4.453227
4.486549
4.512426
4.537254
4.562508
4.587511
4.612404
4.636967
4.661572
4.690320
7.738116
7.798649
7.836179
1.522585
2.100387
2.138253
2.168569
2.196888
2.224130
2.250132
2.275890
2.301089
2.326730
2.352095
2.377636
2.403159
2.428312
2.464463
2.496874
3.589078
3.638222
3.669089
3.697291
3.723690
3.750093
3.785794
3.821171
3.848172
3.873601
3.898782
3.925154
3.950409
3.977099
4.010987
4.038387
4.064271
4.089396
4.114834
4.143691
4.169493
4.194414
4.219577
4.244556
4.269728
4.294894
4.319832
4.349317
4.375687
4.413483
4.441443
4.466949
4.499299
4.588385
1.939596
1.987535
2.034730
2.063947
2.091101
2.119581
2.710425
2.756249
2.787050
2.831553
2.861177
2.888977
2.915882
2.942399
2.968470
3.015230
4.351226
4.392288
4.423235
4.450845
4.479030
4.516718
4.545456
4.572958
4.598557
4.624304
4.650749
4.677280
4.703901
4.731230
4.756378
4.790901
4.817516
4.842529
4.867379
4.900705
4.926296
4.951363
4.976025
5.007470
5.033285
5.059401
5.084648
5.110621
5.135293
5.160122
5.190347
5.600652
5.637353
5.672076
3.811437
3.854507
3.884097
3.911033
3.937048
3.962182
3.987586
4.037017
4.092823
4.120226
4.145777
4.170717
4.195829
4.220832
4.245779
4.271123
4.296107
4.321172
4.346162
4.370942
4.401290
4.575549
4.612823
4.643489
4.671133
4.697301
4.731264
4.757865
4.783395
4.808856
4.834218
4.859415
4.892040
4.917997
4.943232
4.968302
4.993352
5.041495
5.080426
5.105506
5.130739
5.160252
5.293951
5.331469
5.360873
5.388421
5.420037
5.906151
5.943553
5.977805
1.707534
2.122604
2.153636
2.182497
2.209025
2.234768
2.260487
2.286292
2.323203
2.350711
2.383427
2.409882
2.435701
2.461505
2.492923
2.524322
3.423812
3.457144
3.483545
3.508873
3.541004
3.567107
3.592316
3.617658
3.642624
3.684547
3.722823
3.747802
3.777606
3.811518
3.837790
3.863143
3.891099
3.917142
4.028235
4.070824
4.102337
4.135530
4.168336
4.195134
4.220808
4.245977
4.277806
4.303930
4.329097
4.354293
4.379263
46.115007
46.158520
46.196952
1.514349
2.347147
2.391903
2.422809
2.451230
2.478709
2.504934
2.531460
2.557745
2.601098
2.628283
2.663590
2.691132
2.717468
2.743029
2.768313
2.804842
2.831389
2.856924
2.883177
2.912650
2.994075
3.034333
3.060887
3.091997
3.117718
3.142989
3.168028
3.193346
3.225785
3.252053
3.276786
3.301708
3.333779
3.359797
3.384837
3.409971
3.434514
3.459414
3.484363
3.509282
3.541235
3.567192
3.592084
3.617195
3.642169
3.671317
4.834501
4.871893
4.907102
2.307256
2.927205
2.964007
3.001521
3.039447
3.066432
3.092038
3.118293
3.144103
3.171092
3.196401
3.221490
3.246687
3.271726
3.296589
3.322280
3.774719
3.812326
3.841569
3.868381
3.903128
3.930055
3.956118
3.981604
4.014644
4.040123
4.065377
4.097909
4.123930
4.148999
4.174080
4.199169
4.224273
4.249331
4.274388
4.299586
4.324523
4.349269
4.374318
4.406557
4.432274
4.457677
4.483046
4.514870
4.541558
4.567556
4.597347
6.400437
6.459809
6.496872
3.057857
3.814799
3.860881
3.893068
3.922032
3.948872
3.975455
4.012825
4.040465
4.067122
4.092598
4.117824
4.143232
4.169008
4.196001
4.231947
4.908963
4.962383
4.993738
5.035947
5.066746
5.161643
5.221698
5.253047
5.283349
5.311059
5.338899
5.365363
5.391275
5.417191
5.443870
5.469238
5.494133
5.518937
5.544241
5.569655
5.594624
5.628253
5.653719
5.678622
5.703373
5.739076
5.765119
5.790002
5.814939
5.839975
5.865010
5.889893
5.914846
5.944906
2.019521
2.074651
2.117746
2.144652
2.170685
2.195782
2.220572
2.245388
2.270231
2.295269
2.320172
2.359043
2.385106
2.409762
2.434385
2.464211
2.645707
2.683366
2.712613
2.740429
2.772848
3.476798
3.538518
3.580646
3.620295
3.666388
3.706414
3.744628
3.769770
3.794753
3.819575
3.844346
3.869086
3.893733
3.918307
3.942595
3.966915
3.996293
4.059481
4.084683
4.108999
4.133501
4.158606
4.183752
4.208613
4.233070
4.261474
4.478658
4.514910
4.544691
2.428713
2.481243
2.511654
2.539099
2.565340
2.591199
2.616666
2.652277
2.678621
2.704724
2.730238
2.755272
2.780229
2.805265
2.830011
2.855294
3.376122
3.413556
3.443614
3.470830
3.497177
3.522928
3.548502
3.573882
3.599607
3.624975
3.650782
4.250135
4.287998
4.317729
4.345621
4.371769
4.397731
4.434101
4.460870
4.486191
4.511315
4.536829
4.562438
4.587509
4.612841
4.637799
4.662544
4.687204
4.712159
4.737417
4.767323
5.165769
5.203012
5.237547
-1.421824
-0.880085
-0.839413
-0.807560
-0.778472
-0.750398
-0.722248
-0.695222
-0.668129
-0.571528
-0.541887
-0.514306
-0.487438
-0.460988
-0.434695
-0.400851
-0.124220
-0.072332
-0.039082
-0.004293
0.030371
0.263751
0.302869
0.334198
0.363103
0.399685
0.428385
0.455843
0.482691
0.509709
0.536297
0.567706
1.383760
1.423950
1.456055
1.484891
1.521423
1.550241
1.577446
1.604787
1.631579
1.663283
3.619846
3.662232
3.694235
3.723298
3.750793
3.785441
3.813302
3.845264
-1.591074
-1.020278
-0.953686
-0.899145
-0.869948
-0.843267
-0.817046
-0.791334
-0.765459
-0.739872
-0.713743
-0.413354
-0.373526
-0.298652
-0.268775
-0.242008
-0.216008
-0.190846
-0.164810
-0.139168
-0.112785
40.272340
40.306993
40.350747
40.390680
40.431487
40.457503
40.482899
40.520940
40.545909
40.570557
40.595357
40.634978
40.660354
40.716395
40.741624
40.766699
40.791447
40.816391
40.853838
40.878048
40.902238
40.926387
40.951373
40.975496
40.999584
41.047338
41.085390
41.124659
41.150933
-1.325518
-0.355246
-0.309543
-0.278832
-0.250888
-0.223241
0.202344
0.244551
0.276040
0.304076
0.331455
0.358474
0.384608
0.411292
0.437525
0.463565
0.489326
0.528391
0.555024
0.581222
0.607219
0.632581
0.658136
0.683127
0.708489
0.733465
0.758630
0.783759
0.816933
0.843865
0.869919
0.899824
1.131605
1.169314
1.199644
1.227701
1.262330
1.290024
1.316136
1.341783
1.367888
42.169235
42.212579
42.248985
42.276957
42.303290
42.329290
42.447216
42.501449
42.535875
1.379161
1.975617
2.012478
2.041721
2.068643
2.095368
2.121504
2.147537
2.173578
2.199043
2.225198
2.250922
2.276366
2.301786
2.327064
2.352291
2.735254
2.772662
2.802665
2.830078
2.865397
2.892781
2.918572
2.944618
2.970181
2.995449
3.030765
3.356741
3.394711
3.424715
3.452077
3.478351
3.512309
3.539338
3.565120
3.590473
3.615791
3.640889
3.665923
3.691088
3.716409
3.741511
3.766558
3.791653
3.816411
3.841660
3.871760
4.917471
4.955043
4.989789
-1.308785
-0.126081
-0.079419
-0.047548
-0.018892
0.018723
0.046033
0.072158
0.097573
0.123471
0.150329
0.822775
0.871405
0.903167
0.932385
0.958962
1.007474
1.037015
1.064800
1.091081
1.117024
1.143687
1.169687
1.196115
1.221611
1.247705
1.273099
1.298581
1.323850
1.349196
1.374588
1.400051
1.425494
1.450595
1.476305
1.512857
1.539613
1.565697
1.591385
1.617920
1.643561
1.668525
1.693495
1.718663
1.743691
1.768531
1.801902
1.827669
1.852735
1.881818
1.517947
2.160835
2.198518
2.228453
2.255681
2.282062
2.308042
2.333423
2.359043
2.385015
2.410618
2.436178
2.461533
2.486898
2.512464
2.538381
2.650678
2.688743
2.718482
2.746391
2.778363
3.283371
3.322164
3.353064
3.381646
3.408527
3.443005
3.469906
3.495767
3.521192
3.546257
3.571697
3.596733
3.628937
3.655263
3.742660
3.770902
3.796575
3.821968
3.847169
3.872082
3.896599
3.921298
3.945912
3.970463
3.995239
4.032188
4.713943
4.751376
4.786012
2.345805
2.927049
2.964671
3.017134
3.058990
3.085367
3.111253
3.139574
3.167453
3.194099
3.219514
3.244853
3.270008
3.295097
3.319975
3.345772
3.567442
3.605580
3.635419
3.662054
3.696870
3.723382
3.749213
3.774871
3.800493
3.825962
3.855522
4.216265
4.253383
4.282679
4.310389
4.345349
4.372823
4.398842
4.424509
4.449928
4.482424
4.508553
4.533852
4.559072
4.584007
4.609209
4.646822
4.674778
4.700318
4.725232
4.754488
5.942389
5.980088
6.019659
1.448587
2.101597
2.142200
2.178896
2.209006
2.236471
2.262357
2.288962
2.315263
2.341194
2.366227
2.392515
2.417298
2.442112
2.466884
2.492174
2.865817
2.902704
2.931935
2.958581
2.993440
3.042272
3.081249
3.106801
3.132066
3.157096
3.182127
3.207061
3.239465
3.265428
3.290488
3.315125
3.339625
3.364391
3.388957
3.414148
3.439666
3.464576
3.489477
3.514154
3.543994
3.577689
3.603479
3.628147
3.652701
3.677420
3.707024
5.202476
5.240603
5.274983
0.167508
0.216502
0.246590
0.273531
0.299936
0.325909
0.352231
0.377734
0.402223
0.426838
0.451790
0.475932
0.500763
0.525852
0.550377
0.574612
0.613439
0.639729
0.663912
0.687808
0.711555
0.735650
0.760308
0.846423
0.873749
0.898489
0.922761
0.956444
0.981366
1.019884
1.044166
1.068380
1.092599
1.116342
1.139907
1.163575
1.192532
2.453545
2.489156
2.516902
2.542187
2.573935
2.599046
2.623176
2.647089
2.671060
2.699073
13.442736
13.487070
13.521851
