lat_ms
4.553724
4.863445
4.479967
4.454172
4.484029
4.469186
4.402086
4.419747
4.456800
4.830665
4.577142
4.082183
3.134726
4.421249
4.655715
18.029373
7.585419
7.223749
4.575250
4.982054
4.499117
4.570307
4.541617
4.545951
4.529536
4.424201
4.447953
4.419017
4.722617
4.561052
4.400677
1.508463
4.907939
4.531776
1.711661
4.632232
3.654820
5.082863
4.681894
7.080341
10.247238
4.562942
4.446169
4.672507
6.093774
11.894781
4.543785
4.618755
4.729185
4.774330
17.889167
4.909707
5.203300
4.440152
4.462470
4.444046
4.563223
8.444276
4.422799
4.489929
4.744621
10.916449
14.405103
4.468358
4.547230
4.668966
4.611745
4.631685
4.728123
4.476672
4.423461
4.676381
1.715482
4.578703
4.468744
4.438918
4.441795
4.400807
4.522534
4.397590
4.519229
4.530099
4.589724
4.647286
19.587094
4.690212
4.420689
4.681737
6.427350
4.726477
4.697342
17.790122
4.552740
4.839405
205.790448
105.873861
7.404488
4.547230
4.583819
4.583977
4.455159
4.550099
4.789701
8.044771
5.894728
6.987742
4.718150
4.529945
4.708287
4.947802
4.689510
6.128016
4.568724
10.430490
4.563446
4.580817
4.401050
4.535129
5.097894
4.613344
4.795149
4.764674
4.588738
4.588720
5.694167
4.651903
5.199607
4.454611
4.633965
4.409707
4.412439
4.396811
1.518223
7.945369
4.555991
4.526246
5.186016
4.498169
4.543506
4.504788
4.437116
4.434462
4.460049
4.449432
4.448829
4.465542
4.663681
4.552062
7.475229
8.094302
4.779203
4.445184
4.450925
4.846011
4.405691
4.461404
4.497197
4.479129
5.336633
4.829473
4.572524
4.500657
4.587228
6.218018
4.530498
4.400504
4.824652
4.594990
4.780922
4.481980
5.108166
4.502107
5.010285
4.578050
4.613375
6.896242
8.515261
9.475384
4.730343
4.563605
4.692777
4.656821
4.467072
4.577920
4.512691
4.671109
4.929064
4.429013
4.469279
206.176044
106.257394
7.673501
1.556907
4.414601
4.706391
12.892680
4.773669
4.611823
4.952248
4.433952
7.762586
4.626296
5.754474
4.536436
4.580617
4.657733
4.618767
5.653625
4.688967
4.531188
5.345395
4.534332
4.662157
4.576156
6.392130
8.804076
4.751277
4.557805
4.698030
4.662375
4.565574
4.957851
4.761887
5.258676
4.658281
4.534193
4.421468
205.940586
106.015948
6.955601
